customer_id,company_name,plan_tier,status,mrr_usd,support_ticket_count,total_events,active_days,distinct_features,segment,churned
1063,Rush Stack,free,cancelled,0.0,6.0,46,45,6,Churned,True
1064,ZenAI,free,active,0.0,4.0,29,29,2,High Risk (Low Engagement + High Support),False
1065,HubSystems,starter,active,15.83,6.0,40,38,7,High Risk (Low Engagement + High Support),False
1066,MetaGroup,starter,active,12.0,9.0,36,34,3,High Risk (Low Engagement + High Support),False
1067,RiftLogic,free,cancelled,0.0,3.0,40,36,4,Churned,True
1068,KeenGroup,professional,cancelled,31.2,3.0,49,49,5,Churned,True
1069,Bolt Analytics,professional,cancelled,35.1,4.0,47,47,4,Churned,True
1070,CorePro,enterprise,active,99.0,5.0,44,43,6,Support Risk,False
1071,UltraAnalytics,starter,cancelled,10.0,4.0,42,41,3,Churned,True
1072,XenonCorp,free,active,0.0,3.0,36,36,6,High Risk (Low Engagement + High Support),False
1073,Quark HQ,free,cancelled,0.0,6.0,35,35,3,Churned,True
1074,Acme Dev,professional,active,32.5,7.0,41,40,5,Support Risk,False
1075,FlowSoftware,starter,active,10.2,6.0,42,40,8,Support Risk,False
1076,Zen Solutions,professional,active,32.5,5.0,41,40,5,Support Risk,False
1077,Jade Labs,enterprise,active,84.15,3.0,44,41,3,Support Risk,False
1078,Pulse Digital,free,active,0.0,6.0,38,36,5,High Risk (Low Engagement + High Support),False
1079,Quark AI,enterprise,active,99.0,8.0,40,39,8,High Risk (Low Engagement + High Support),False
1080,KeenLabs,free,active,0.0,5.0,39,38,5,High Risk (Low Engagement + High Support),False
1081,Edge Software,starter,active,19.0,10.0,36,35,5,High Risk (Low Engagement + High Support),False
1082,WarpWorks,starter,active,12.0,10.0,43,41,6,Support Risk,False
1083,KiteCorp,professional,cancelled,49.17,4.0,45,45,8,Churned,True
1084,GlowGroup,starter,active,12.0,7.0,56,54,5,Support Risk,False
1085,EdgeDynamics,professional,active,59.0,4.0,34,33,6,High Risk (Low Engagement + High Support),False
1086,Cloud Corp,professional,active,39.0,5.0,36,36,5,High Risk (Low Engagement + High Support),False
1087,Kite Group,professional,active,49.17,3.0,43,42,5,Support Risk,False
1088,CloudVentures,starter,active,15.83,9.0,38,38,3,High Risk (Low Engagement + High Support),False
1089,LinkOps,enterprise,active,132.67,5.0,45,43,6,Support Risk,False
1090,Acme Digital,professional,active,39.0,2.0,43,42,6,Healthy,False
1091,GlowVentures,professional,cancelled,39.0,7.0,29,28,3,Churned,True
1092,PulseStudio,starter,active,12.0,5.0,42,42,4,Support Risk,False
1093,QuarkWorks,starter,active,9.6,1.0,42,39,4,Disengaged Risk,False
1094,BeamWorks,professional,active,39.0,5.0,53,48,7,Support Risk,False
1095,Quark Group,professional,active,49.17,9.0,43,43,7,Support Risk,False
1096,OnyxLogic,starter,active,19.0,5.0,44,42,4,Support Risk,False
1097,LinkAnalytics,professional,active,59.0,8.0,39,38,6,High Risk (Low Engagement + High Support),False
1098,SageLogic,starter,active,15.83,5.0,34,32,2,High Risk (Low Engagement + High Support),False
1099,NovaCorp,free,active,0.0,7.0,33,32,5,High Risk (Low Engagement + High Support),False
1100,Sync Logic,professional,active,49.17,7.0,39,38,2,High Risk (Low Engagement + High Support),False
1101,FluxHub,professional,active,39.0,5.0,44,41,5,Support Risk,False
1102,QuarkLogic,starter,active,12.0,6.0,53,51,4,Support Risk,False
1103,Luna Systems,starter,active,12.0,2.0,38,35,4,Disengaged Risk,False
1104,Luna Analytics,starter,cancelled,10.0,7.0,54,52,4,Churned,True
1105,EchoNet,professional,active,39.0,5.0,35,34,5,High Risk (Low Engagement + High Support),False
1106,ArcAnalytics,professional,active,35.1,7.0,41,40,6,Support Risk,False
1107,VertexPlatform,professional,cancelled,59.0,4.0,50,48,2,Churned,True
1108,GlowWorks,free,active,0.0,8.0,43,42,5,Support Risk,False
1109,Iris Group,free,active,0.0,7.0,37,37,2,High Risk (Low Engagement + High Support),False
1110,QuestCloud,starter,cancelled,10.0,3.0,45,41,7,Churned,True
1111,EdgeGroup,professional,active,49.17,7.0,37,33,3,High Risk (Low Engagement + High Support),False
1112,SyncDev,free,cancelled,0.0,4.0,41,39,5,Churned,True
1113,Rift Stack,starter,paused,12.0,3.0,45,42,1,Churned,False
1114,LinkDev,free,active,0.0,4.0,41,40,2,Support Risk,False
1115,Flow Pro,enterprise,active,82.5,4.0,45,42,4,Support Risk,False
1116,Hub Stack,free,active,0.0,2.0,49,45,6,Healthy,False
1117,Acme Labs,professional,active,39.0,5.0,38,38,3,High Risk (Low Engagement + High Support),False
1118,JadeCloud,free,active,0.0,8.0,49,47,7,Support Risk,False
1119,BoltHQ,free,cancelled,0.0,6.0,35,35,2,Churned,True
1120,Acme Stack,starter,active,10.0,5.0,30,29,6,High Risk (Low Engagement + High Support),False
1121,ZealGroup,enterprise,active,199.0,9.0,33,32,3,High Risk (Low Engagement + High Support),False
1122,KiteLogic,professional,active,59.0,3.0,39,39,5,High Risk (Low Engagement + High Support),False
1123,IonLabs,professional,active,59.0,6.0,48,44,4,Support Risk,False
1124,KeenStudio,professional,active,49.17,5.0,40,37,4,High Risk (Low Engagement + High Support),False
1125,SyncLogic,starter,active,19.0,5.0,46,44,2,Support Risk,False
1126,Echo Works,starter,active,10.0,3.0,37,36,5,High Risk (Low Engagement + High Support),False
1127,RiftCloud,free,active,0.0,7.0,37,35,8,High Risk (Low Engagement + High Support),False
1128,Zen Platform,professional,active,59.0,8.0,42,41,4,Support Risk,False
1129,JadeGroup,starter,active,15.83,3.0,40,40,3,Support Risk,False
1130,EdgeLogic,professional,active,39.0,4.0,38,37,6,High Risk (Low Engagement + High Support),False
1131,Luna Corp,starter,cancelled,8.5,3.0,42,41,7,Churned,True
1132,Echo Analytics,starter,active,19.0,5.0,34,33,4,High Risk (Low Engagement + High Support),False
1133,HubCorp,starter,active,15.83,3.0,52,50,5,Support Risk,False
1134,CloudAnalytics,free,active,0.0,7.0,43,41,4,Support Risk,False
1135,CoreAnalytics,free,cancelled,0.0,5.0,50,48,1,Churned,True
1136,TidalDynamics,starter,active,12.0,7.0,42,39,5,High Risk (Low Engagement + High Support),False
1137,UnitLabs,enterprise,cancelled,199.0,8.0,37,35,6,Churned,True
1138,Onyx Labs,professional,active,32.5,4.0,43,43,1,Support Risk,False
1139,Hub Works,starter,active,12.0,3.0,54,50,4,Support Risk,False
1140,WaveNet,free,active,0.0,3.0,31,30,3,High Risk (Low Engagement + High Support),False
1141,NovaNet,starter,paused,15.83,5.0,42,41,4,Churned,False
1142,OrbitStack,professional,cancelled,59.0,3.0,40,38,4,Churned,True
1143,Bolt Logic,professional,active,59.0,6.0,39,38,5,High Risk (Low Engagement + High Support),False
1144,Zen IO,professional,active,49.17,1.0,40,39,1,Disengaged Risk,False
1145,QuarkDigital,professional,active,39.0,6.0,46,44,3,Support Risk,False
1146,Vine AI,starter,active,19.0,4.0,41,41,5,Support Risk,False
1147,Hub Tech,starter,active,19.0,6.0,37,37,5,High Risk (Low Engagement + High Support),False
1148,KeenDynamics,starter,active,12.0,4.0,50,47,4,Support Risk,False
1149,ArcOps,free,active,0.0,6.0,41,40,4,Support Risk,False
1150,Wave Solutions,enterprise,active,99.0,8.0,52,49,4,Support Risk,False
1151,WaveDev,starter,active,12.0,6.0,37,36,4,High Risk (Low Engagement + High Support),False
1152,UnitVentures,starter,active,12.0,4.0,36,35,6,High Risk (Low Engagement + High Support),False
1153,MistDigital,free,cancelled,0.0,8.0,46,45,5,Churned,True
1154,Nova Group,starter,active,12.0,6.0,48,46,5,Support Risk,False
1155,UnitDigital,starter,cancelled,15.83,7.0,33,33,1,Churned,True
1156,Ion Digital,free,active,0.0,4.0,43,41,6,Support Risk,False
1157,AcmeOps,enterprise,active,99.0,2.0,41,40,5,Healthy,False
1158,ZealTech,professional,active,29.25,6.0,42,39,4,High Risk (Low Engagement + High Support),False
1159,Vine Dynamics,starter,active,12.67,6.0,44,43,7,Support Risk,False
1160,Zen Digital,professional,paused,49.17,6.0,41,40,4,Churned,False
1161,ZenSoftware,professional,cancelled,59.0,3.0,43,42,6,Churned,True
1162,Jet Analytics,starter,active,14.25,8.0,48,48,5,Support Risk,False
1163,IrisPro,professional,active,39.0,5.0,36,35,5,High Risk (Low Engagement + High Support),False
1164,Vertex Platform,starter,active,10.8,2.0,43,40,5,Healthy,False
1165,Flow Net,starter,active,10.0,4.0,40,38,6,High Risk (Low Engagement + High Support),False
1166,FluxWorks,free,active,0.0,7.0,45,42,6,Support Risk,False
1167,XenonLabs,starter,active,12.0,4.0,36,36,3,High Risk (Low Engagement + High Support),False
1168,ZenCloud,professional,active,39.0,4.0,44,41,4,Support Risk,False
1169,SyncAI,starter,active,12.0,3.0,43,43,6,Support Risk,False
1170,Rift Labs,professional,active,32.5,3.0,52,49,6,Support Risk,False
1171,Kite Software,free,active,0.0,3.0,39,38,4,High Risk (Low Engagement + High Support),False
1172,RiftLabs,professional,active,32.5,8.0,47,46,3,Support Risk,False
1173,PeakAI,professional,active,59.0,8.0,42,40,7,Support Risk,False
1174,TidalSolutions,enterprise,active,82.5,8.0,43,40,8,Support Risk,False
1175,Nexus Studio,enterprise,active,199.0,5.0,38,36,3,High Risk (Low Engagement + High Support),False
1176,Xenon Group,professional,active,49.17,8.0,50,47,2,Support Risk,False
1177,AcmeCloud,enterprise,active,82.5,5.0,51,49,6,Support Risk,False
1178,ZenTech,free,cancelled,0.0,5.0,42,41,7,Churned,True
1179,HubDigital,professional,active,59.0,9.0,37,36,5,High Risk (Low Engagement + High Support),False
1180,Core Hub,free,active,0.0,5.0,36,33,2,High Risk (Low Engagement + High Support),False
1181,QuestPro,starter,cancelled,10.0,5.0,60,54,5,Churned,True
1182,RushSystems,starter,cancelled,8.5,5.0,31,31,5,Churned,True
1183,QuestAI,professional,active,44.25,5.0,39,39,6,High Risk (Low Engagement + High Support),False
1184,Edge Solutions,starter,active,8.0,3.0,40,38,4,High Risk (Low Engagement + High Support),False
1185,LunaAI,starter,active,15.83,3.0,29,26,7,High Risk (Low Engagement + High Support),False
1186,Meta Ventures,starter,active,19.0,9.0,37,35,2,High Risk (Low Engagement + High Support),False
1187,Mist Hub,starter,active,10.0,2.0,50,49,3,Healthy,False
1188,WavePlatform,starter,cancelled,19.0,5.0,45,43,5,Churned,True
1189,Cloud Solutions,professional,active,59.0,4.0,48,45,4,Support Risk,False
1190,Ion Corp,enterprise,active,74.25,5.0,39,39,3,High Risk (Low Engagement + High Support),False
1191,WaveWorks,starter,active,8.5,5.0,45,43,7,Support Risk,False
1192,LinkHQ,starter,active,12.0,6.0,28,28,2,High Risk (Low Engagement + High Support),False
1193,KeenHub,starter,active,15.83,7.0,41,39,2,High Risk (Low Engagement + High Support),False
1194,Edge Cloud,starter,active,12.0,7.0,42,38,2,High Risk (Low Engagement + High Support),False
1195,Link Works,free,active,0.0,5.0,40,37,1,High Risk (Low Engagement + High Support),False
1196,Acme Hub,professional,active,59.0,6.0,36,34,4,High Risk (Low Engagement + High Support),False
1197,Cloud Cloud,starter,active,12.0,2.0,47,47,5,Healthy,False
1198,NovaPro,free,active,0.0,3.0,43,43,4,Support Risk,False
1199,FlowVentures,starter,cancelled,15.83,8.0,40,40,4,Churned,True
1200,Arc Solutions,starter,active,19.0,4.0,36,33,3,High Risk (Low Engagement + High Support),False
1201,Acme Labs ,,,,0.0,33,32,4,Churned,False
1202,AcmeLabs,,,,0.0,43,42,6,Churned,False
1203,Unknown Corp,,,,0.0,43,42,5,Churned,False
1204,,,,,0.0,48,47,3,Churned,False
